img_idx,IoU_bg,IoU_pet,mIoU,Dice_bg,Dice_pet,mDice
250,0.2185576411564818,0.8358921161812386,0.5272248786688603,0.3587153102565718,0.9106113685154249,0.6346633393859984
251,0.07138810198242503,0.8225477155306361,0.4469679087565306,0.13326282390169022,0.9026350405219988,0.5179489322118446
252,0.2794828555336764,0.8983505154624927,0.5889166854980845,0.43686846498166354,0.9464537851626719,0.6916611250721677
253,0.23118544023041845,0.9516069106431487,0.5913961754367836,0.3755493407835488,0.9752034648509708,0.6753764028172597
254,0.2861869313458545,0.8609768670647899,0.5735818992053222,0.44501607716755615,0.9252956146873104,0.6851558459274333
255,0.0,0.9035949707017462,0.4517974853508731,0.0,0.9493563332631023,0.47467816663155116
256,0.07697390155218385,0.7829768063246136,0.42997535393839875,0.14294478527519666,0.8782804168256384,0.5106126010504175
257,0.006526468455323586,0.8744693198117429,0.44049789413353324,0.012968299711659841,0.9330313498004521,0.47299982475605595
258,0.22611644996917898,0.8922658020635666,0.5591911260163728,0.36883356385090976,0.9430660334193292,0.6559497986351195
259,0.07090084251366298,0.8897044115144259,0.48030262701404447,0.13241345920924213,0.9416334174733804,0.5370234383413113
260,0.1367680125121051,0.8623259584937519,0.49954698550292853,0.2406260749893307,0.9260741435309215,0.5833501092601261
261,0.14393675153884505,0.8854863292779162,0.5147115404083806,0.251651590606244,0.9392657114804226,0.5954586510433333
262,0.08628276257726646,0.9266190366429644,0.5064508996101155,0.15885875307927336,0.9619120532075204,0.5603854031433969
263,0.11427586998835101,0.8805100633692063,0.4973929666787787,0.20511234796737668,0.9364587624611218,0.5707855552142492
264,0.007300204917939291,0.8816261702211676,0.44446318756955344,0.014494596312593838,0.9370896134140616,0.47579210486332774
265,0.14550178629267616,0.8770407527404084,0.5112712695165422,0.25404026084250975,0.9344930326738641,0.594266646758187
266,0.11406640485337262,0.9235249703361889,0.5187956875947808,0.20477487581790138,0.960242247517876,0.5825085616678887
267,0.07777504307066484,0.8845371625772147,0.4811561028239398,0.14432518839752995,0.9387314616471224,0.5415283250223262
268,0.13684886824089726,0.7217486895968873,0.4292987789188923,0.24075120636334063,0.8383902876857948,0.5395707470245678
269,0.03276792598177456,0.9616659791279558,0.4972169525548652,0.06345651362211809,0.9804584362068177,0.5219574749144679
270,0.25846032059906526,0.8809039476179503,0.5696821341085078,0.4107564082370596,0.936681480979995,0.6737189446085273
271,0.22186065430750268,0.7830292621264736,0.5024449582169881,0.3631521377259564,0.8783134172376044,0.6207327774817804
272,0.04032645223196998,0.8465046993045542,0.44341557576826207,0.07752653437861073,0.9168725101250722,0.4971995222518415
273,0.10936132983240393,0.889794466524041,0.4995778981782225,0.1971608832785358,0.9416838521711499,0.5694223677248429
274,0.07910694597501738,0.8450251256268341,0.46206603580092576,0.14661558109709139,0.9160039219950925,0.531309751546092
275,0.2826734407823872,0.8685743632527105,0.5756239020175489,0.4407566755416188,0.9296652895748228,0.6852109825582208
276,0.15017959421269605,0.8631952366799556,0.5066874154463258,0.2611411208620768,0.9265751862033428,0.5938581535327098
277,0.26887686061882443,0.9149789925869566,0.5919279266028905,0.4238029220387778,0.9556021200534487,0.6897025210461132
278,0.1612689533331277,0.8201120846146971,0.4906905189739124,0.2777460860729052,0.9011665727040191,0.5894563293884622
279,0.08797293140436831,0.9087186749570397,0.49834580318070404,0.1617189708769901,0.9521766480096838,0.556947809443337
280,0.17107970004531767,0.8015978906559903,0.486338795350654,0.29217430724603516,0.8898743663205732,0.5910243367833041
281,0.12898391447568203,0.8643007237903895,0.49664231913303575,0.22849557521921685,0.9272117022334709,0.5778536387263439
282,0.11018906664291052,0.8381116921914485,0.4741503794171795,0.1985050473900092,0.9119268385614023,0.5552159429757058
283,0.2306025588090115,0.882197753588597,0.5564001561988042,0.3747799111228743,0.9374123966587458,0.65609615389081
284,0.17962146269588733,0.8595649643747981,0.5195932135353427,0.30454085208891235,0.924479629205954,0.6145102406474332
285,0.17786090800732984,0.8475821196632501,0.51272151383529,0.30200664067921174,0.9175041375890072,0.6097553891341094
286,0.24280782508376597,0.8855018587346587,0.5641548419092124,0.39074074073745163,0.9392744479487388,0.6650075943430952
287,0.33330027766428694,0.8918697225558635,0.6125850001100752,0.49996281145035354,0.9428447550299311,0.7214037832401423
288,0.2676993982810434,0.9098431712492555,0.5887712847651494,0.4223389214257489,0.9527935957737453,0.6875662585997471
289,0.14214285714172903,0.8304337595092471,0.4862883083254881,0.2489055659770071,0.907362809711172,0.5781341878440895
290,0.06861262937471085,0.8766821667217739,0.4726473980482424,0.12841440853054287,0.9342894415128161,0.5313519250216795
291,0.15839274141180562,0.7941735877753214,0.4762831645935635,0.2734698444652933,0.885280658668099,0.5793752515666961
292,0.10476419056636548,0.8846326338077655,0.49469841218706545,0.18965891809483315,0.9387852231131416,0.5642220706039873
293,0.25841823519030893,0.8626704827065176,0.5605443589484133,0.4107032590023279,0.92627277955576,0.668488019279044
294,0.3313121513420893,0.9122030443906245,0.6217575978663569,0.49772271815906605,0.9540859659925108,0.7259043420757885
295,0.10724248372654982,0.8660268535445037,0.48663466863552673,0.19371092656346262,0.9282040629795786,0.5609574947715206
296,0.2929484145736588,0.8803670665093762,0.5866577405415175,0.4531478770098598,0.936377883009457,0.6947628800096584
297,0.3591296724287947,0.8682451253467668,0.6136873988877807,0.5284700639152731,0.9294766661688583,0.7289733650420657
298,0.03783524904169258,0.8767862618815137,0.4573107554616031,0.072911859713049,0.9343485507001942,0.5036302052066216
299,0.3066356933612096,0.8901599999985758,0.5983978466798927,0.4693514725170491,0.9418885173733932,0.7056199949452211
300,0.08721689059433999,0.8153881987564978,0.4513025446754189,0.1604406468458411,0.898307259367469,0.529373953106655
301,0.13824252059446276,0.8125677820901048,0.4754051513422838,0.24290521236592658,0.896592988266754,0.5697491003163403
302,0.053910149749518965,0.9128074587485235,0.4833588042490212,0.10230502052254019,0.9544164568928839,0.528360738707712
303,0.1357698406695177,0.8204367881000024,0.47810331438476006,0.23907984841274463,0.9013625668994482,0.5702212076560964
304,0.0440959409590028,0.8407267361418416,0.4424113385504222,0.08446722035620721,0.913472618867918,0.4989699196120626
305,0.2398215733962707,0.8502213202498439,0.5450214468230573,0.38686465624133665,0.9190482359537772,0.6529564460975569
306,0.22342667870898897,0.8777918180368381,0.5506092483729136,0.36524735416879767,0.9349192062776555,0.6500832802232266
307,0.29420849420281453,0.9428857089281028,0.6185471015654587,0.45465393794071224,0.9706033706411853,0.7126286542909488
308,0.23721961397863053,0.8110116643497188,0.5241156391641747,0.3834721197407849,0.8956448821558853,0.6395585009483351
309,0.24565447037121235,0.8752739051718452,0.5604641877715288,0.39441831778278913,0.9334891321826797,0.6639537249827344
310,0.29221413833975224,0.8962845095060923,0.5942493239229223,0.4522689075592246,0.9453059443485505,0.6987874259538875
311,0.23367132547516514,0.8667947537221461,0.5502330395986557,0.378822658271908,0.9286449428828424,0.6537338005773752
312,0.041440015823939864,0.851160219296265,0.4463001175601024,0.07958214624805715,0.9195964891897267,0.4995893177188919
313,0.26038320965488554,0.8943103584697407,0.5773467840623131,0.4131810193285309,0.9442067974459912,0.6786939083872611
314,0.398225128440932,0.8948639694467467,0.6465445489438394,0.5696151790448315,0.9445152621779228,0.7570652206113772
315,0.1623954322113611,0.9019171862595402,0.5321563092354507,0.2794151245113158,0.9484295034247221,0.613922313968019
316,0.25342514883972866,0.832137154652465,0.5427811517460968,0.4043722101384664,0.9083786686377328,0.6563754393880996
317,0.0891052501837675,0.8859642355686576,0.4875347428762125,0.16363019123951986,0.9395345032102593,0.5515823472248896
318,0.17258817427162101,0.9006152168820175,0.5366016955768192,0.2943713369424486,0.9477091511026496,0.6210402440225491
319,0.16610218346785255,0.8169885024737598,0.49154534297080615,0.28488443949891923,0.8992775698486385,0.5920810046737789
320,0.2973466406974519,0.9085001505699388,0.6029233956336953,0.458391969223582,0.9520566716210442,0.7052243204223131
321,0.19669537704168838,0.8556036525627103,0.5261495148021993,0.32873090481544703,0.9221836262081782,0.6254572655118126
322,0.27542657530195586,0.9150521374776879,0.5952393563898218,0.43189718739669336,0.9556420105437982,0.6937695989702457
323,0.027084818246228298,0.895555963638332,0.46132039094228017,0.052741151977061196,0.9449005788459034,0.4988208654114823
324,0.349751763779073,0.9208227938705343,0.6352872788248036,0.5182460555559166,0.9587795363621646,0.7385127959590406
325,0.13595377746532475,0.8457402747591615,0.4908470261122431,0.23936498150247096,0.9164239262964737,0.5778944538994724
326,0.2223489167598766,0.8479763079947011,0.5351626123772889,0.36380597014682964,0.917735042734252,0.6407705064405408
327,0.12662366351394694,0.8458106484862709,0.4862171560001089,0.22478431372372717,0.9164652389235168,0.570624776323622
328,0.17843051293135964,0.8524432686086008,0.5154368907699802,0.30282738095012773,0.9203448041341469,0.6115860925421372
329,0.21683131173919182,0.9018369330100908,0.5593341223746413,0.35638680505234416,0.9483851295102658,0.6523859672813049
330,0.07088967971429339,0.8996432854624994,0.4852664825883964,0.13239399175684707,0.9471707581599631,0.5397823749584051
331,0.3831203611570654,0.8668076459203575,0.6249640035387114,0.5539942465116509,0.9286523416749897,0.7413232940933203
332,0.0688824662804807,0.8809802352058356,0.4749313507431581,0.1288868859832257,0.9367246063693274,0.5328057461762765
333,0.16677943166300083,0.8450066075123576,0.5058930195876792,0.28587996520523423,0.9159930420538592,0.6009365036295468
334,0.11502509953163384,0.8407494509931304,0.4778872752623821,0.20631840409682278,0.9134860266176095,0.5599022153572162
335,0.16871508379574088,0.9309299087096845,0.5498224962527127,0.2887189292497018,0.9642296227435461,0.626474275996624
336,0.20997375327916984,0.8420726278287298,0.5260231905539499,0.3470715835118183,0.9142664790815437,0.630669031296681
337,0.2036171816095913,0.9176754693449908,0.5606463254772911,0.3383420986684405,0.957070666037602,0.6477063823530212
338,0.20067394840575556,0.8921938911424843,0.5464339197741199,0.33426884737893864,0.9430258657095528,0.6386473565442458
339,0.062129183924077805,0.871070005077067,0.4665995945005724,0.1169898819549221,0.9310929069606765,0.5240413944577993
340,0.17666342884681077,0.8941808024205393,0.535422115633675,0.30027860901557857,0.9441345844893813,0.6222065967524799
341,0.35633986927172967,0.9616349555093862,0.6589874123905579,0.5254433307531718,0.980442311968971,0.7529428213610714
342,0.12167566486581007,0.8634151650354275,0.49254541495061877,0.2169533826524917,0.9267018764645635,0.5718276295585276
343,0.0029880478087318716,0.862476911568086,0.43273247968840894,0.005958291956240116,0.9261611848298682,0.46605973839305415
344,0.29692529692200104,0.8992380013030349,0.5980816491125179,0.4578911331696517,0.9469460917337195,0.7024186124516856
345,0.2239467849206824,0.8378775536268502,0.5309121692737663,0.36594202898322126,0.9117882222059794,0.6388651255946003
346,0.21895498755772483,0.8346053135763912,0.5267801505670581,0.35925032473335033,0.9098472651312738,0.6345487949323121
347,0.3472990777292846,0.9212400635915401,0.6342695706604123,0.5155486015987135,0.9590056766455166,0.7372771391221151
348,0.17254218489921141,0.8351431547699815,0.5038426698345965,0.2943044388872758,0.910166765572748,0.6022356022300119
349,0.3908454177726068,0.8997141650682111,0.6452797914204089,0.562025675575842,0.9472100399229333,0.7546178577493876
350,0.22239205196506953,0.9042953440964033,0.5633436980307365,0.3638637074047737,0.9497427454200866,0.6568032264124302
351,0.2576385690118588,0.9242851326365933,0.590961850824226,0.40971798314723823,0.960652989476843,0.6851854863120406
352,0.1885191568316516,0.9045294319479295,0.5465242943897906,0.3172336865553013,0.9498718337188287,0.633552760137065
353,0.21126037477358378,0.8538379818274948,0.5325491783005393,0.3488273523569594,0.9211570700323983,0.6349922111946789
354,0.11792095289531217,0.8736015640745518,0.49576125848493197,0.2109647423458837,0.9325371848801367,0.5717509636130103
355,0.31472505431531467,0.9355882676371332,0.6251566609762239,0.4787693872301199,0.9667223998823379,0.7227458935562289
356,0.2687967541489946,0.9090608048427699,0.5889287794958822,0.4237034076104356,0.9523644323289535,0.6880339199696945
357,0.2975989617093109,0.9144253118907794,0.6060121368000451,0.4586917383430817,0.9553000644226215,0.7069959013828516
358,0.013700838168702437,0.906510213746304,0.46010552595750326,0.027031324534472392,0.95096287154424,0.4889970980393562
359,0.1893091342638318,0.8047321229126572,0.4970206285882445,0.31835143413913475,0.8918022932000568,0.6050768636695958
360,0.30807008228951327,0.9175353950788301,0.6128027386841717,0.471029934038853,0.9569944809713514,0.7140122075051022
361,0.34439947869988063,0.8420556886708386,0.5932275836853595,0.5123469387728962,0.9142564949037298,0.713301716838313
362,0.0433462175587611,0.8937475085080283,0.4685468630333947,0.08309076475148068,0.9438929999830433,0.513491882367262
363,0.2304141387466313,0.9085265484630445,0.5694703436048378,0.37453103226096546,0.9520711663085746,0.66330109928477
364,0.21472329997738693,0.8787539608707159,0.5467386304240514,0.35353450449396034,0.935464652820696,0.6444995786573282
365,0.14349818598297212,0.8599003638735341,0.5016992749282531,0.25098104700466745,0.9246735799144173,0.5878273134595424
366,0.1979930528734273,0.8690693718088509,0.5335312123411391,0.3305412371107398,0.9299487594382669,0.6302449982745033
367,0.4381049994255995,0.9200181555854041,0.6790615775055018,0.6092809629346746,0.958343183275676,0.7838120731051753
368,0.12663755458383616,0.8693989240945468,0.4980182393391915,0.22480620154831296,0.9301373964528675,0.5774717990005902
369,0.27787555647294876,0.8890250111358604,0.5834502838044046,0.43490237381159436,0.9412527689099198,0.6880775713607571
370,0.0,0.9227142333970295,0.46135711669851476,0.0,0.9598038204219133,0.47990191021095663
371,0.32087286527209796,0.8848344434776767,0.6028536543748874,0.4858497342300973,0.9388988476304405,0.7123742909302689
372,0.2949434860184715,0.8043514147036807,0.5496474503610761,0.45553105475718697,0.8915684695885864,0.6735497621728866
373,0.037771042200538923,0.8734282033968082,0.45559962279867355,0.07279263086864982,0.9324384054997689,0.5026155181842094
374,0.18946094404441427,0.862899796852234,0.5261803704483241,0.318566061362566,0.9264049502933942,0.6224855058279801
375,0.23622448979441182,0.8063138827778394,0.5212691862861256,0.382170862565094,0.8927727240161049,0.6374717932905994
376,0.07081362919763776,0.8820205690342375,0.47641709911593766,0.1322613520537622,0.9373123583732649,0.5347868552135135
377,0.20132216157889674,0.8348618020553509,0.5180919818171238,0.3351676478094755,0.9099996535108711,0.6225836506601733
378,0.11797050737168245,0.8907295021041449,0.5043500047379137,0.2110440420275984,0.942207228599199,0.5766256353133987
379,0.33718076887814974,0.8820399184794714,0.6096103436788105,0.5043159110956004,0.9373232839737903,0.7208195975346954
380,0.2221094190612283,0.8915160381945167,0.5568127286278726,0.3634853239767077,0.9426470832840345,0.653066203630371
381,0.223902558650994,0.8488144338091806,0.5363584962300874,0.3658829815631453,0.9182256675272022,0.6420543245451737
382,0.2848592688404261,0.9306781654238641,0.6077687171321451,0.4434092911942162,0.9640945674853494,0.7037519293397828
383,0.22413793103134094,0.9134304080565033,0.5687841695439222,0.36619718309439825,0.9547568641226798,0.660477023608539
384,0.1530630156195706,0.9253835209685058,0.5392232682940382,0.26548941999900305,0.9612459137523102,0.6133676668756566
385,0.14695665307244407,0.8223620066035189,0.4846593298379815,0.25625493810734623,0.9025232128672617,0.5793890754873039
386,0.23866725987325785,0.7463102062318866,0.49248873305257224,0.3853613760610394,0.854728104512706,0.6200447402868727
387,0.13896362147457053,0.885606390251623,0.5122850058630968,0.24401766457590612,0.9393332509161089,0.5916754577460075
388,0.30594931271149106,0.8969004737810121,0.6014248932462516,0.46854699448673176,0.9456484261330359,0.7070977103098839
389,0.1024907260190515,0.8688534745762381,0.4856721002976448,0.18592578350138506,0.9298251429510817,0.5578754632262334
390,0.1910736975827339,0.9208337867021267,0.5559537421424303,0.3208427790329265,0.9587854952125798,0.6398141371227531
391,0.1734960767197223,0.8965436602577108,0.5350198684887165,0.29569093610384534,0.9454500616515039,0.6205704988776746
392,0.33418107832823823,0.8948611267274503,0.6145211025278443,0.5009531071254216,0.9445136787126287,0.7227333929190252
393,0.19042347079813243,0.8617500630185566,0.5260867669083445,0.31992559869549775,0.9257419458564211,0.6228337722759594
394,0.2757701653972268,0.8510271211570012,0.563398643277114,0.43231950844588435,0.9195188027553686,0.6759191556006264
395,0.23530295067020568,0.8367840774320746,0.5360435140511401,0.3809639579384856,0.9111403868460629,0.6460521723922743
396,0.19411969987616365,0.8541011830474102,0.524110441461787,0.32512603199879353,0.9213102185109501,0.6232181252548719
397,0.2958774169974963,0.9082452498282043,0.6020613334128503,0.45664414413985877,0.9519166888113275,0.7042804164755931
398,0.2593313487490344,0.8977572663607375,0.578544307554886,0.41185562323473174,0.9461244409642916,0.6789900320995117
399,0.09740114677118622,0.8112816839994842,0.45434141538533523,0.17751238379468337,0.8958095156222153,0.5366609497084494
400,0.1173544973532555,0.8705356449922074,0.49394507117273145,0.21005777062022862,0.9307875498901108,0.5704226602551697
401,0.087134104831737,0.9175073818883528,0.502320743360045,0.16030056355415936,0.9569792435268704,0.5586399035405148
402,0.28245589856475706,0.8305093022106702,0.5564826003877137,0.440492182040511,0.9074079014050138,0.6739500417227624
403,0.2680644602298729,0.8647064475819726,0.5663854539059228,0.42279311286948074,0.9274451200651624,0.6751191164673216
404,0.15771812080325212,0.902503068627115,0.5301105947151836,0.272463768112783,0.9487533381781924,0.6106085531454877
405,0.05105208692608613,0.8305617147067773,0.4408069008164317,0.09714473252299684,0.9074391844142967,0.5022919584686468
406,0.22446199945315115,0.8645661550157545,0.5445140772344528,0.36662958842887183,0.9273644195353845,0.6469970039821282
407,0.3168454935588321,0.8982631065930072,0.6075543000759197,0.4812189358715781,0.9464052727708597,0.7138121043212189
408,0.2094410582257886,0.9046322804697914,0.55703666934779,0.34634355564715474,0.9499285397459054,0.6481360476965301
409,0.014179755671747602,0.8618169586874876,0.4379983571796176,0.027963002795999534,0.9257805442861976,0.47687177354109855
410,0.25871596503306826,0.882816346625875,0.5707661558294717,0.41107918262762544,0.9377615062753596,0.6744203444514925
411,0.19015212169583545,0.8398537071914,0.5150029144436177,0.3195425496110357,0.9129570507792879,0.6162498001951617
412,0.2684147794972712,0.851877473533814,0.5601461265155426,0.42322871640403914,0.9200149423581823,0.6716218293811107
413,0.13780178590962625,0.8783405407073417,0.508071163308484,0.2422245906380949,0.9352303500584382,0.5887274703482666
414,0.13973993587335465,0.8490002657607063,0.4943701008170305,0.2452137219641696,0.9183343901915719,0.5817740560778708
415,0.18042442615694737,0.8508817549984227,0.515653090577685,0.3056941590819952,0.9194339429848103,0.6125640510334027
416,0.18890653957917783,0.9044283953876922,0.546667467483435,0.3177819841853047,0.9498161207616042,0.6337990524734545
417,0.0909867983655524,0.8517916318237607,0.4713892150946566,0.16679724906270743,0.9199648785375089,0.5433810638001082
418,0.3216924910569524,0.9094323408168604,0.6155624159369064,0.48678870952757874,0.9525682805056112,0.719678495016595
419,0.3733217304777061,0.9193865638927936,0.6463541471852499,0.5436770163796173,0.958000416579081,0.7508387164793491
420,0.17970748343818646,0.8008312631365042,0.4902693732873453,0.30466447990045775,0.8894017774232751,0.5970331286618664
421,0.11121828164333566,0.8129362712169325,0.4620772764301341,0.20017359951792632,0.8968172617245387,0.5484954306212325
422,0.06178720946929714,0.9001812373273634,0.4809842233983303,0.11638341264287719,0.9474688199673873,0.5319261163051322
423,0.21601373497399698,0.921701583737184,0.5688576593555905,0.35528173533108354,0.9592556841679097,0.6572687097494967
424,0.20785506845238758,0.9105461246530531,0.5592005965527204,0.3441722005914338,0.9531788978069339,0.6486755491991838
425,0.1293170605026459,0.8429312013977657,0.4861241309502058,0.2290181650936689,0.9147722940047323,0.5718952295492006
426,0.5002115238133495,0.9009291560430348,0.7005703399281922,0.6668546613238573,0.9478829373298736,0.8073687993268654
427,0.09260614934046407,0.8071447464629349,0.4498754479016995,0.16951423785481062,0.8932817894556956,0.5313980136552531
428,0.12606948405414783,0.7879731408520263,0.4570213124530871,0.2239106659746508,0.8814149640710284,0.5526628150228396
429,0.1030970692156648,0.797885960528357,0.4504915148720109,0.18692293197546056,0.8875823918151926,0.5372526618953266
430,0.38439095550381397,0.8750514039430937,0.6297211797234539,0.5553213909345783,0.9333625756637132,0.7443419832991458
431,0.16286248070698672,0.8377799814250716,0.5003212310660292,0.2801061749072359,0.9117304464002606,0.5959183106537482
432,0.17250865205277743,0.8533620581191763,0.5129353550859769,0.29425565730497044,0.920880034616855,0.6075678459609127
433,0.13310991956926127,0.8998032319524971,0.5164565757608792,0.2349461729535674,0.9472593969931681,0.5911027849733678
434,0.20300818013718877,0.8566932371720493,0.529850708654619,0.3375009139406485,0.9228161335653794,0.630158523753014
435,0.24713403879888937,0.8352178598413535,0.5411759493201215,0.3963231394708837,0.9102111287360232,0.6532671341034535
436,0.1041454988812828,0.8633256343865956,0.4837355666339392,0.18864452010500923,0.9266503057269443,0.5576474129159767
437,0.146935348444921,0.8894123866820771,0.518173867563499,0.2562225475815078,0.9414698378726513,0.5988461927270795
438,0.4211740283655729,0.9188966453349511,0.670035336850262,0.5927128134334763,0.957734380920296,0.7752235971768862
439,0.31864588930254373,0.9197010955593063,0.619173492430925,0.48329258353215876,0.9581711420457889,0.7207318627889738
440,0.06696951934300285,0.8029463650137678,0.43495794217838535,0.1255322071135453,0.8907046605433948,0.5081184338284701
441,0.235356600906899,0.9212471673033973,0.5783018841051482,0.3810342709694014,0.9590095256680911,0.6700218983187463
442,0.2017003449962931,0.7918794770473292,0.49678991102181114,0.3356915820755886,0.8838535037548323,0.6097725429152104
443,0.36070717893494025,0.862667083174354,0.6116871310546471,0.5301760503935532,0.9262708199086208,0.728223435151087
444,0.3077437474881939,0.9181465960292272,0.6129451717587105,0.4706483943498604,0.9573268257284306,0.7139876100391456
445,0.22782296198006596,0.8706575633233471,0.5492402626517066,0.3711006701042047,0.930857234796695,0.6509789524504499
446,0.05579843534220204,0.8738374506143275,0.4648179429782648,0.10569903018300425,0.9326715615891278,0.519185295886066
447,0.14747533938717183,0.8636647611894173,0.5055700502882945,0.25704315260654487,0.9268456207093965,0.5919443866579707
448,0.1054958183977838,0.8841971756904023,0.49484649704409306,0.1908570193430146,0.9385399650293151,0.5646984921861649
449,0.09927630357952726,0.9253242257797183,0.5123002646796228,0.18062120188756547,0.9612139227147368,0.5709175623011511
450,0.1573849878921922,0.83581291479125,0.4965989513417211,0.27196652719475617,0.910564369666492,0.5912654484306241
451,0.28705163578747483,0.8844673682179319,0.5857595020027033,0.4460607916664416,0.9386921558151878,0.6923764737408147
452,0.2157559293677175,0.8817412676641588,0.5487485985159382,0.3549329666521577,0.9371546267449201,0.6460437966985388
453,0.06686478454604108,0.87430524549141,0.4705850150187255,0.12534818941369885,0.9329379487087573,0.5291430690612281
454,0.25892543602646695,0.9000221085198344,0.5794737722731507,0.4113435611305314,0.9473806693975519,0.6793621152640417
455,0.18631589280272584,0.869747635059446,0.5280317639310859,0.31410839883893993,0.9303369275627335,0.6222226632008367
456,0.3260253854995696,0.8970814378149274,0.6115534116572485,0.4917332489479334,0.9457490015275175,0.7187411252377255
457,0.12752823745564057,0.8971114380842606,0.5123198377699506,0.22620850320062655,0.9457656730910662,0.5859870881458463
458,0.16281445536864503,0.7918267551506813,0.4773206052596632,0.28003514166329874,0.883820662767248,0.5819279022152734
459,0.21329523489189597,0.8514079812044011,0.5323516080481485,0.35159659208733396,0.9197410725760538,0.6356688323316939
460,0.11831033321914658,0.9191923865918294,0.518751359905488,0.2115876598914735,0.9578949906363106,0.584741325263892
461,0.2820027529225567,0.8659449388016545,0.5739738458621055,0.43994094752087004,0.9281570112757784,0.6840489793983242
462,0.29072888705047767,0.8904655612230701,0.5905972241367738,0.4504879219288874,0.9420595428852644,0.6962737324070759
463,0.31846414454853217,0.862814184580011,0.5906391645642716,0.4830835117743464,0.9263556094023845,0.7047195605883654
464,0.04981050351832141,0.9193227091619379,0.48456660634012966,0.09489427539805924,0.9579657498694999,0.5264300126337795
465,0.2715572715543591,0.8921973208036121,0.5818772961789856,0.42712550606927185,0.9430277815050471,0.6850766437871595
466,0.0882002383783656,0.8097961213314119,0.44899817985488877,0.1621029572825705,0.894903146035775,0.5285030516591728
467,0.11087400259685587,0.8510592001976173,0.48096660139723657,0.1996158022199982,0.9195375276023144,0.5595766649111563
468,0.24047430829849425,0.8462572406937526,0.5433657744961234,0.3877134845756582,0.9167273357593025,0.6522204101674803
469,0.2534310088997271,0.8718054869976405,0.5626182479486838,0.4043796700421367,0.9315129088503836,0.6679462894462602
470,0.27876876223320896,0.8947009035604232,0.586734832896816,0.43599557709929404,0.9444244227457198,0.6902099999225069
471,0.1229869974934631,0.8860243391971382,0.5045056683453006,0.21903547907139329,0.9395682980149768,0.579301888543185
472,0.0647768245671419,0.8843036222396612,0.4745402234034015,0.12167211583230181,0.9385999281671902,0.530136021999746
473,0.2615276311112016,0.9344886807167299,0.5980081559139657,0.4146205357085014,0.9661350723132698,0.6903778040108856
474,0.14312077096282302,0.9355470557374757,0.5393339133501494,0.2504035874394547,0.9667003992119598,0.6085519933257073
475,0.27799457074755685,0.8632968727399037,0.5706457217437303,0.4350481247896777,0.9266337376184828,0.6808409312040802
476,0.07800572518990928,0.8808606393130901,0.47943318225149967,0.1447222836894808,0.9366569972295126,0.5406896404594967
477,0.05682043159657849,0.9269873867784533,0.49190390918751586,0.10753091045133888,0.9621104872182845,0.5348206988348116
478,0.17275319657646257,0.858729460553491,0.5157413285649768,0.2946113420637335,0.9239961799473272,0.6093037610055303
479,0.05286266245123935,0.8338928758418797,0.4433777691465595,0.10041701417764455,0.909423758417805,0.5049203862977247
480,0.08043573943573464,0.8710439009322258,0.47573982018398026,0.14889499948926677,0.9310779939457736,0.5399864967175202
481,0.20340917195490044,0.8218205602692524,0.5126148661120764,0.3380548805764354,0.9021970420048318,0.6201259612906336
482,0.3360184119645568,0.8883801908677966,0.6121993014161767,0.5030146425459158,0.9408912412489834,0.7219529418974495
483,0.13750390340233679,0.8709647278659643,0.5042343156341506,0.2417642752540102,0.9310327606864005,0.5863985179702054
484,0.30739091718063416,0.9390534398982305,0.6232221785394323,0.47023566270984557,0.9685689115896836,0.7194022871497646
485,0.10187780268986912,0.7999750319890141,0.4509264173394416,0.18491669845997127,0.8888734763226389,0.5368950873913051
486,0.33105100992432895,0.9064101540657676,0.6187305819950483,0.49742798353483,0.9509078118711051,0.7241678977029675
487,0.2923743703842992,0.9041719543132866,0.5982731623487929,0.45246079941582107,0.9496746890585979,0.7010677442372095
488,0.13533625812108993,0.7532449008688675,0.44429057949497874,0.23840735668050084,0.8592580540180973,0.5488327053492991
489,0.3300227198939953,0.8292695030754494,0.5796461114847223,0.4962662892259443,0.9066673901043499,0.7014668396651471
490,0.3146492955588952,0.8525952233539921,0.5836222594564436,0.478681723896758,0.9204333603002915,0.6995575420985247
491,0.2876712328733727,0.9026927590457948,0.5951819959595838,0.44680851063426963,0.9488581430230465,0.6978333268286581
492,0.19321282400761916,0.9265406890968952,0.5598767565522572,0.32385307988675355,0.9618698367914875,0.6428614583391206
493,0.08536883243667112,0.8844949642937142,0.4849318983651927,0.1573084280391886,0.938707697343423,0.5480080626913058
494,0.06634905879541773,0.8763180173926325,0.4713335380940251,0.12444153862782563,0.9340826120834045,0.5292620753556151
495,0.1299660610887406,0.8643086216009211,0.4971373413448309,0.23003533568701381,0.927216246909507,0.5786257912982604
496,0.10126582278377637,0.8635969261265747,0.48243137445517553,0.18390804597530674,0.926806557812405,0.5553573018938558
497,0.1546616775778818,0.9159952900332858,0.5353284838055838,0.26789089926724424,0.9561560978757653,0.6120234985715047
498,0.3364531675606869,0.8435415603009873,0.5899973639308371,0.5035016201499765,0.9151315907011782,0.7093166054255773
499,0.1950365564803312,0.8771723075942347,0.536104432037283,0.3264110297257526,0.934567704888434,0.6304893673070933
500,0.23142499608766287,0.8429614714658054,0.5371932337767341,0.3758653540782733,0.9147901185317273,0.6453277363050003
