img_idx,IoU_bg,IoU_pet,mIoU,Dice_bg,Dice_pet,mDice
394,0.11045252479166062,0.49373986376825535,0.302096194279958,0.19893245740043386,0.6610787805082721,0.43000561895435296
395,0.17701065954255515,0.4595220657109238,0.31826636262673946,0.3007800449510802,0.6296884117159182,0.46523422833349914
396,0.18509025467583276,0.491284809694813,0.3381875321853229,0.31236482444362346,0.6588745576981407,0.4856196910708821
397,0.13226433430450793,0.7157003215832207,0.4239823279438643,0.2336280147616787,0.8342952584199366,0.5339616365908076
398,0.10427926111134896,0.2641928269688326,0.18423604404009078,0.1888639310429539,0.4179628634696343,0.3034133972562941
399,0.21468163236951887,0.6179746878096732,0.41632816008959606,0.35347802526779376,0.7638867189526358,0.5586823721102148
400,0.15818505841374167,0.5035533164278267,0.3308691874207842,0.27316024717223175,0.6698177057321508,0.4714889764521913
401,0.037238008449849896,0.640407197115212,0.33882260278253096,0.07180224431902958,0.7807905235254022,0.4262963839222159
402,0.14484993272333016,0.4832146827957,0.3140323077595151,0.2530461479414443,0.651577534123236,0.4523118410323402
403,0.14783448275821287,0.48666434019561183,0.3172494114769123,0.2575885024868235,0.6547064149417584,0.45614745871429097
404,0.07402764660414866,0.11924867292753083,0.09663815976583975,0.1378505420008668,0.21308700347282333,0.17546877273684508
405,0.11747701117747514,0.47681535523596463,0.29714618320671987,0.21025400970654548,0.6457345578720359,0.4279942837892907
406,0.12905773190024802,0.49342191600968927,0.31123982395496863,0.22861139559806007,0.6607937257651547,0.4447025606816074
407,0.044546993483652465,0.35232256543212714,0.19843477945788981,0.08529437882939948,0.5210629097497081,0.3031786442895538
408,0.07782455341875137,0.6169901077427116,0.3474073305807315,0.14441042964163267,0.7631340535583343,0.4537722415999835
409,0.03838983050836613,0.4695763279672319,0.253983079237799,0.07394107565474049,0.6390635437313635,0.356502309693052
410,0.08960924259401425,0.38268427697325647,0.23614675978363536,0.16447959340117754,0.5535381913953134,0.35900889239824546
